damage,date,day,deaths,focal_depth,hour,houses_damaged,houses_destroyed,id,intensity,location,magnitude,minute,missing,month,name,second,total_damage,total_deaths,total_houses_damaged,total_houses_destroyed,total_missing,year
,1594-12-18,18.0,40.0,,,,,804,9.0,POINT (-76.0000000000000000 -14.0000000000000000),,,,12.0,PERU:  ICA,18.0,,,,,,1594
,1596-09-04,4.0,,,,,,808,,POINT (131.6999999999999886 33.2999999999999972),,,,9.0,JAPAN:  BEPPU BAY,4.0,,708.0,,80.0,,1596
,1597-07-28,28.0,,,,,,810,9.0,POINT (-9.4000000000000004 38.7999999999999972),,,,7.0,"PORTUGAL:  MONTE SANTO, LISBON",28.0,,,,,,1597
,1597-09-10,10.0,,,,,,5958,,POINT (131.5999999999999943 33.2999999999999972),,,,9.0,JAPAN:  BEPPU BAY,10.0,,40.0,,,,1597
,1598-07-22,22.0,,,,,,811,,POINT (-9.4000000000000004 38.7999999999999972),,,,7.0,"PORTUGAL:  MONTE SANTO, LISBON",22.0,,,,,,1598
,1599-06-21,21.0,,,2.0,,,812,8.0,POINT (121.0000000000000000 14.5999999999999996),,,,6.0,PHILIPPINES:  MANILA,21.0,,,,,,1599
,1600-02-19,19.0,,20.0,10.0,,,814,11.0,POINT (-70.9000000000000057 -16.8000000000000007),,,,2.0,PERU:  VOLCAN HUAYNAPUTINA,19.0,,,,,,1600
,1600-02-28,28.0,,20.0,20.0,,,815,10.0,POINT (-70.7999999999999972 -16.6000000000000014),,,,2.0,PERU:  OMATE,28.0,,,,,,1600
,1600-09-29,29.0,,,,,,7943,9.0,POINT (117.2000000000000028 23.5000000000000000),,,,9.0,CHINA:  GUANGDONG PROVINCE,29.0,,,,,,1600
,,,,,,,,816,6.0,POINT (121.0000000000000000 14.5999999999999996),,,,11.0,PHILIPPINES:  MANILA,,,,,,,1600
,1601-01-16,16.0,,,16.0,,,818,8.0,POINT (121.0000000000000000 14.5999999999999996),,,,1.0,PHILIPPINES:  MANILA,16.0,,,,,,1601
,1601-09-08,8.0,9.0,,1.0,,,819,8.0,POINT (8.5000000000000000 46.7999999999999972),6.2,,,9.0,SWITZERLAND,8.0,,9.0,,,,1601
,1602-02-08,8.0,,,,,,5959,,POINT (140.5000000000000000 35.1000000000000014),,,,2.0,JAPAN:  BOSO,8.0,,,,,,1602
,,,,,,,,820,,POINT (-92.5000000000000000 18.0000000000000000),,,,,"MEXICO:  OAXACA, MIXTECA",,,,,,,1603
,,,,,,,,822,,POINT (-96.2999999999999972 17.0000000000000000),,,,3.0,MEXICO:  OAXACA,,,,,,,1604
,1604-11-24,24.0,100.0,30.0,18.0,,,826,11.0,POINT (-70.9399999999999977 -17.8799999999999990),,30.0,,11.0,PERU:  AREQUIPA; CHILE: ARICA,24.0,,174.0,,,,1604
,1604-12-29,29.0,,,,,,831,,POINT (119.5000000000000000 25.0000000000000000),,,,12.0,CHINA:  FUJIAN PROVINCE:  OFF COAST,29.0,,,,,,1604
,,,,,,,,830,10.0,POINT (-71.2999999999999972 -29.8999999999999986),,,,12.0,CHILE,,,,,,,1604
,,,,,,,,821,10.0,POINT (25.5000000000000000 35.5000000000000000),,,,,GREECE:  CRETE,,,,,,,1604
,1605-02-03,3.0,,,,,,834,,POINT (138.5000000000000000 33.5000000000000000),,,,2.0,JAPAN:  ENSHUNADA,3.0,,1001.0,,80.0,,1605
,1605-02-03,3.0,,,,,,833,,POINT (134.9000000000000057 33.0000000000000000),,,,2.0,JAPAN:   NANKAIDO,3.0,,5000.0,,400.0,,1605
,1605-07-13,13.0,2000.0,,,,,835,10.0,POINT (110.5000000000000000 19.8999999999999986),,,,7.0,CHINA:  GUANGDONG PROVINCE,13.0,,2000.0,,,,1605
,1606-11-30,30.0,2000.0,,,,,836,9.0,POINT (102.7999999999999972 23.6000000000000014),,,,11.0,CHINA:  YUNNAN PROVINCE:  JIANSHUI,30.0,,2000.0,,,,1606
,1608-01-08,8.0,,,,,,837,,POINT (-96.2999999999999972 17.0000000000000000),,,,1.0,MEXICO:  OAXACA,8.0,,,,,,1608
,1608-04-20,20.0,,,,,,838,,POINT (50.5000000000000000 36.3999999999999986),,,,4.0,"IRAN:  GILAN, W MAZANDARAN",20.0,,,,,,1608
,1608-05-14,14.0,,,,,,839,10.0,POINT (18.6999999999999993 42.3999999999999986),,,,5.0,BALKANS NW:  MONTENEGRO,14.0,,,,,,1608
,1608-07-25,25.0,,,,,,840,10.0,POINT (18.6999999999999993 42.3999999999999986),,,,7.0,BALKANS NW:  MONTENEGRO,25.0,,,,,,1608
,1608-09-15,15.0,,,,,,842,11.0,POINT (18.5000000000000000 42.3999999999999986),,,,9.0,BALKANS NW:  MACEDONIA,15.0,,,,,,1608
,1609-07-12,12.0,840.0,,,,,844,10.0,POINT (99.0000000000000000 39.2000000000000028),,,,7.0,CHINA:  GANSU:  JIUQUAN,12.0,,840.0,,,,1609
,1609-10-20,20.0,,40.0,1.0,,,846,8.0,POINT (-77.4000000000000057 -11.9000000000000004),,,,10.0,PERU,20.0,,,,,,1609
,,,,,,,,843,,POINT (16.3000000000000007 38.6000000000000014),,,,,ITALY:  NICASTRO,,,,,,,1609
,1610-02-03,3.0,60.0,,19.0,,,849,10.0,POINT (-71.7999999999999972 8.3000000000000007),,30.0,,2.0,"VENEZUELA:  LA GRITA,BAILADORES,MERIDA",3.0,,,,,,1610
,1610-11-29,29.0,,,,,,852,8.0,POINT (7.5000000000000000 47.5000000000000000),,,,11.0,SWITZERLAND,29.0,,,,,,1610
,,,,,,,,851,9.0,POINT (122.0000000000000000 17.0000000000000000),,,,11.0,PHILIPPINES:  LUZON:  E,,,,,,,1610
,1611-08-25,25.0,,,,,,853,,POINT (-99.0999999999999943 19.5000000000000000),,,,8.0,"MEXICO:  MEXICO CITY,JALISCO",25.0,,,,,,1611
,1611-09-09,9.0,2.0,,,,,7944,7.0,POINT (111.2999999999999972 21.5000000000000000),,,,9.0,CHINA:  GUANGDONG PROVINCE,9.0,,2.0,,,,1611
,1611-09-25,25.0,,,,,,854,,POINT (-99.0999999999999943 19.5000000000000000),,,,9.0,MEXICO,25.0,,,,,,1611
,1611-09-27,27.0,3700.0,,,,,855,,POINT (140.0000000000000000 37.5000000000000000),,,,9.0,JAPAN:  AIDU,27.0,,,,,,1611
,1611-12-02,2.0,,,,,,856,,POINT (144.5000000000000000 39.0000000000000000),,,,12.0,JAPAN:  SANRIKU,2.0,,5000.0,,,,1611
,1611-12-09,9.0,,,,,,860,8.0,POINT (58.8999999999999986 35.1000000000000014),,,,12.0,IRAN:  DUGHABAD (SE KASHMAR),9.0,,,,,,1611
,1612-05-16,16.0,,,,,,861,10.0,POINT (20.8000000000000007 38.7999999999999972),,,,5.0,GREECE,16.0,,,,,,1612
,1612-11-08,8.0,,,,,,6026,,POINT (25.5000000000000000 35.5000000000000000),,,,11.0,GREECE:  CRETE,8.0,,,,,,1612
,1613-07-16,16.0,,,,,,863,8.0,POINT (127.0000000000000000 37.2000000000000028),,,,7.0,SOUTH KOREA:  SUWON,16.0,,,,,,1613
,1613-08-25,25.0,103.0,,,,200.0,865,10.0,POINT (14.7829999999999995 38.1169999999999973),,,,8.0,ITALY:  NASO,25.0,,103.0,,200.0,,1613
,,,,,,,,862,,POINT (25.1000000000000014 35.2999999999999972),,,,,GREECE:  CRETE:  IRAKLION (CANDIA),,,,,,,1613
,1614-05-04,4.0,,,17.0,,,867,11.0,POINT (-27.0000000000000000 38.3999999999999986),,,,5.0,AZORES:  PRAIA,4.0,,,,,,1614
,1614-05-24,24.0,,,,,,868,10.0,POINT (-24.1000000000000014 38.3999999999999986),,,,5.0,AZORES:  TERCEIRA,24.0,,,,,,1614
,1614-10-23,23.0,,,,,,7945,8.0,POINT (112.5000000000000000 37.2000000000000028),,,,10.0,CHINA:  SHAANXI PROVINCE,23.0,,,,,,1614
,1614-11-26,26.0,,,,,,869,,POINT (138.0000000000000000 37.5000000000000000),,,,11.0,JAPAN:  NIIGATA PREFECTURE,26.0,,,,,,1614
,1615-06-05,5.0,,,,,,6008,8.0,POINT (35.5000000000000000 44.8999999999999986),,,,6.0,UKRAINE:  BLACK SEA,5.0,,,,,,1615
,1615-06-26,26.0,,,,,,871,,POINT (139.6999999999999886 35.7000000000000028),,,,6.0,JAPAN,26.0,,,,,,1615
,1615-09-08,8.0,,,,,,872,,POINT (-70.0000000000000000 18.5000000000000000),,,,9.0,PUERTO RICO;  DOMINICAN REPUBLIC:  SANTO DOMINGO,8.0,,,,,,1615
,1615-09-16,16.0,,,,,,874,10.0,POINT (-70.3499999999999943 -18.5000000000000000),,,,9.0,CHILE:  ARICA,16.0,,,,,,1615
,,,,,,,,876,8.0,POINT (8.4000000000000004 46.7999999999999972),,,,3.0,SWITZERLAND,,,,,,,1616
,1616-09-09,9.0,,,,,,877,,POINT (142.0000000000000000 38.1000000000000014),,,,9.0,JAPAN:  HONSHU:  MIYAGI PREFECTURE,9.0,,,,,,1616
,1616-12-06,6.0,,,,,,5960,,POINT (144.5000000000000000 39.0000000000000000),,,,12.0,JAPAN: SANRIKU,6.0,,200.0,,,,1616
,,,,,,,,875,9.0,POINT (37.1000000000000014 36.1000000000000014),,,,,SYRIA:  HALAB (ALEPPO),,,,,,,1616
,1618-05-20,20.0,,,,,,7946,8.0,POINT (111.9000000000000057 37.0000000000000000),,,,5.0,CHINA:  SHANXI PROVINCE,20.0,,,,,,1618
,1618-05-26,26.0,2000.0,,,,,879,9.0,POINT (72.9000000000000057 18.8999999999999986),,,,5.0,INDIA:  BOMBAY,26.0,,2000.0,,,,1618
,1618-06-18,18.0,,,,,,880,8.0,POINT (7.2999999999999998 43.6000000000000014),,,,6.0,"FRANCE:  DURANUS,COARAZE,ROQUESPERVIERA,SAORGE",18.0,,,,,,1618
,1618-08-25,25.0,,,,,,881,7.0,POINT (9.5000000000000000 46.2999999999999972),,,,8.0,SWITZERLAND,25.0,,,,,,1618
,1618-12-19,19.0,800.0,,,,,882,,POINT (58.0000000000000000 35.0000000000000000),,,,12.0,"IRAN:  DUGHABAD,KHORASAN",19.0,,,,,,1618
,1619-02-13,13.0,,,,,,884,,POINT (-96.2999999999999972 17.0000000000000000),,,,2.0,MEXICO:  OAXACA,13.0,,,,,,1619
,1619-02-14,14.0,350.0,40.0,16.0,,,885,9.0,POINT (-79.0379999999999967 -7.9409999999999998),,30.0,,2.0,"PERU:  TRUJILLO, PIURA, SANTA",14.0,,350.0,,,,1619
,1619-05-01,1.0,,,,,,5961,,POINT (130.5999999999999943 32.5000000000000000),,,,5.0,"YATSUSHIRO, JAPAN",1.0,,,,,,1619
,1619-11-30,30.0,,,4.0,,,889,10.0,POINT (121.5999999999999943 18.1999999999999993),,,,11.0,"PHILIPPINES:  N LUZON:  ILOCOS PROV,ZAGAIAN PROV",30.0,,,,,,1619
,,,,,,,,883,,POINT (14.5999999999999996 52.2999999999999972),,,,,GERMANY:  FRANKFURT,,,,,,,1619
,,,,6.0,,,,891,9.0,POINT (71.4000000000000057 40.8999999999999986),,,,,UZBEKISTAN:  AKHSY,,,,,,,1620
,,,,,,,,890,9.0,POINT (122.5000000000000000 10.8000000000000007),,,,,"PHILIPPINES:  PANAY,ILOILO,CAPIZ",,,,,,,1620
,,,,,,,,7947,7.0,POINT (116.7000000000000028 39.5000000000000000),,,,3.0,CHINA:  HEBEI PROVINCE,,,,,,,1621
,1621-05-02,2.0,,,,,,892,,POINT (-79.2999999999999972 8.5999999999999996),,,,5.0,PANAMA:  PANAMA,2.0,,,,,,1621
,1622-05-05,5.0,,,,,,893,10.0,POINT (21.0000000000000000 37.5000000000000000),,,,5.0,GREECE:  S,5.0,,,,,,1622
,1622-05-06,6.0,,,,,,894,,POINT (-103.0000000000000000 23.0000000000000000),,,,5.0,MEXICO:  ZACATECAS,6.0,,,,,,1622
,1622-07-25,25.0,,,,,,895,6.0,POINT (10.3000000000000007 46.7999999999999972),,,,7.0,SWITZERLAND,25.0,,,,,,1622
,1622-08-03,3.0,,,,,,896,7.0,POINT (10.3000000000000007 46.7999999999999972),,,,8.0,SWITZERLAND,3.0,,,,,,1622
,1622-10-25,25.0,12000.0,,,,11800.0,897,10.0,POINT (106.2999999999999972 36.5000000000000000),,,,10.0,"CHINA:  NINGXIA:  PINGLIANG, LONGDE",25.0,,12000.0,,11800.0,,1622
,1624-03-19,19.0,,,20.0,,,902,10.0,POINT (11.8000000000000007 44.6000000000000014),,,,3.0,ITALY:  ARGENTA,19.0,,,,,,1624
,,,,,,,,900,,POINT (-4.5999999999999996 34.0000000000000000),,,,,"MOROCCO:  FES (FEZ),MEKNES",,,,,,,1624
,1625-06-18,18.0,,,,,,903,10.0,POINT (20.8000000000000007 38.7999999999999972),,,,6.0,GREECE,18.0,,,,,,1625
,1626-03-04,4.0,,,,,,904,10.0,POINT (16.3999999999999986 38.7999999999999972),,,,3.0,ITALY:  GIRIFALCO,4.0,,,,,,1626
,1626-06-28,28.0,5200.0,,,,,905,9.0,POINT (114.2000000000000028 39.3999999999999986),,,,6.0,CHINA:  SHANXI PROVINCE,28.0,,5200.0,,,,1626
,1626-07-30,30.0,,,,,,907,,POINT (14.0999999999999996 40.3999999999999986),,,,7.0,ITALY:  NAPOLI (NAPLES),30.0,,,,,,1626
,1627-02-15,15.0,,,,,,7948,8.0,POINT (105.5000000000000000 37.5000000000000000),,,,2.0,CHINA:  NINGXIA,15.0,,,,,,1627
,1627-06-26,26.0,,,11.0,,,908,8.0,POINT (-78.5000000000000000 -0.2000000000000000),,,,6.0,ECUADOR:  QUITO,26.0,,,,,,1627
,1627-07-30,30.0,5000.0,,10.0,,,910,10.0,POINT (15.3499999999999996 41.7329999999999970),,50.0,,7.0,ITALY:  LESINA,30.0,,5000.0,,,,1627
,1627-09-14,14.0,,,,,,5962,10.0,POINT (121.5999999999999943 18.3999999999999986),,,,9.0,PHILIPPINES:  W. LUZON ISLAND:  CAGAYAN:  BANGUI,14.0,,,,,,1627
,1628-06-17,17.0,,6.0,18.0,,,913,8.0,POINT (15.5000000000000000 46.0000000000000000),,,,6.0,"BALKANS NW:  SLOVENIA:  KRISKO,BRESTANICA",17.0,,,,,,1628
,1628-10-06,6.0,63.0,,,,,8094,8.0,POINT (114.2000000000000028 40.6000000000000014),,,,10.0,CHINA:  HEBEI PROVINCE,6.0,,63.0,,,,1628
,,,,,,,,912,9.0,POINT (123.7000000000000028 13.1999999999999993),,,,,"PHILIPPINES:  LUZON:  CAMALIG, ALBAY",,,,,,,1628
,1629-03-09,9.0,,70.0,9.0,,,5964,8.0,POINT (25.0000000000000000 36.0000000000000000),,,,3.0,GREECE:  ISLANDS OF CYTHERA AND CRETE,9.0,,,,,,1629
,1629-08-01,1.0,,,,,,5965,,POINT (129.9000000000000057 -4.5999999999999996),,,,8.0,INDONESIA:  BANDA SEA,1.0,,,,,,1629
,,,,,,,,915,,POINT (12.3000000000000007 53.6000000000000014),,,,,GERMANY:  MECKLENBURG,,,,,,,1629
,1630-01-16,16.0,,,,,,7949,8.0,POINT (104.0999999999999943 32.6000000000000014),,,,1.0,CHINA:  SICHUAN PROVINCE,16.0,,,,,,1630
,1630-07-04,4.0,,,,,,916,10.0,POINT (20.6000000000000014 38.7000000000000028),,,,7.0,"GREECE:  LEVKAS, CEPHALONIA, ITHAKI",4.0,,,,,,1630
,1630-11-27,27.0,,30.0,16.0,,,919,7.0,POINT (-77.5000000000000000 -12.1999999999999993),,30.0,,11.0,PERU:  LIMA,27.0,,,,,,1630
,,,,,,,,9392,,POINT (129.9000000000000057 -4.5999999999999996),,,,,INDONESIA:  BANDA SEA,,,,,,,1630
,1631-02-10,10.0,,,,,,920,9.0,POINT (41.7000000000000028 11.1999999999999993),,,,2.0,ETHIOPIA,10.0,,,,,,1631
,1631-07-21,21.0,,,,,,7950,5.0,POINT (104.2999999999999972 35.2999999999999972),,,,7.0,CHINA:  GANSU PROVINCE:  LINTAO,21.0,,,,,,1631
,,,,,,,,7951,6.0,POINT (107.7999999999999972 35.5000000000000000),,,,7.0,CHINA:  NINGXIA,,,,,,,1631
,1631-08-14,14.0,,,,,,7952,8.0,POINT (111.7000000000000028 29.3000000000000007),,,,8.0,CHINA:  HUNAN PROVINCE,14.0,,,,,,1631
,1631-12-16,16.0,,,,,,9756,,POINT (14.4260000000000002 40.8209999999999980),,,,12.0,ITALY:  NAPLES (NAPOLI),16.0,,4000.0,,,,1631
,,,,,,,,921,10.0,POINT (18.3999999999999986 42.3999999999999986),,,,,BALKANS NW:  CROATIA,,,,,,,1632
,1633-03-01,1.0,150.0,,,,,925,,POINT (139.1999999999999886 35.2000000000000028),,,,3.0,JAPAN:  ODAWARA,1.0,,150.0,,,,1633
,1633-05-14,14.0,,,,,,5966,,POINT (-73.7999999999999972 -41.7999999999999972),,,,5.0,CHILE:  FORT CARELMAPU,14.0,,,,,,1633
,1633-11-05,5.0,,,,,,926,10.0,POINT (21.0000000000000000 37.5000000000000000),,,,11.0,GREECE:  ZAKINTHOS (ZANTE),5.0,,,,,,1633
,,,,,,,,923,,POINT (46.2000000000000028 38.0000000000000000),,,,,IRAN:  TABRIZ,,,,,,,1633
,,,30.0,,,,,927,8.0,POINT (105.2999999999999972 34.1000000000000014),,,,1.0,CHINA:  GANSU PROVINCE:  XIHE,,,30.0,,,,1634
,,,,,,,,7953,7.0,POINT (115.0999999999999943 30.6999999999999993),,,,3.0,CHINA:  HUBEI PROVINCE,,,,,,,1634
,,,,,,,,930,7.0,POINT (107.5999999999999943 35.1000000000000014),,,,12.0,CHINA:  GANSU PROVINCE:  LINGTAI,,,,,,,1634
,1636-09-30,30.0,520.0,,18.0,,,929,10.0,POINT (20.3000000000000007 38.1000000000000014),,30.0,,9.0,GREECE:  CEPHALONIA,30.0,,520.0,,,,1636
,1636-10-01,1.0,,,,,,10001,,POINT (20.3000000000000007 38.1000000000000014),,,,10.0,GREECE:  ZAKINTHOS (ZANTE),1.0,,,,,,1636
,1636-12-18,18.0,,,14.0,,,931,9.0,POINT (-2.2000000000000002 5.0999999999999996),,,,12.0,"GHANA:  FORT DUMA, AWOIN",18.0,,,,,,1636
,1636-12-21,21.0,,,,,,932,9.0,POINT (123.7000000000000028 7.5999999999999996),,,,12.0,PHILIPPINES:  MINDANAO:  ILLANA BAY,21.0,,,,,,1636
,1638-03-27,27.0,9581.0,,15.0,,,934,11.0,POINT (16.2830000000000013 39.0330000000000013),,5.0,,3.0,"ITALY:  COSENZA,MARTIRANO, NICASTRO, CALABRIA",27.0,,9581.0,,,,1638
,1638-06-09,9.0,52.0,,,,,8245,9.0,POINT (16.7500000000000000 39.2500000000000000),,,,6.0,ITALY:  COTRONE,9.0,,52.0,,,,1638
,1639-05-04,4.0,12000.0,,,,,937,,POINT (50.0000000000000000 36.2000000000000028),,,,5.0,IRAN:  QAZVIN,4.0,,,,,,1639
,1639-07-28,28.0,,,18.0,,,938,10.0,POINT (18.1000000000000014 42.5000000000000000),,30.0,,7.0,BALKANS NW:  CROATIA,28.0,,,,,,1639
,1639-10-08,8.0,,,1.0,,,940,10.0,POINT (13.3000000000000007 42.6000000000000014),,30.0,,10.0,ITALY:  AMATRICE,8.0,,,,,,1639
,,,,,,,,941,10.0,POINT (-71.4000000000000057 -30.0000000000000000),,,,12.0,CHILE,,,,,,,1639
,1640-02-27,27.0,,15.0,,,,945,7.0,POINT (46.2999999999999972 38.2000000000000028),,,,2.0,IRAN:  TABRIZ,27.0,,,,,,1640
,,,5000.0,,,,,944,,POINT (-78.5999999999999943 -1.7000000000000000),,,,2.0,ECUADOR,,,,,,,1640
,1640-04-04,4.0,,,,,,7887,,POINT (5.7000000000000002 50.7999999999999972),,,,4.0,GERMANY: ROER VALLEY,4.0,,,,,,1640
,1640-06-19,19.0,300.0,,,,,8246,9.0,POINT (16.5300000000000011 38.5700000000000003),,,,6.0,ITALY:  BADOLATO,19.0,,300.0,,,,1640
,1640-07-31,31.0,,,,,,942,,POINT (140.6800000000000068 42.0700000000000003),,,,7.0,JAPAN:  UCHIURA BAY,31.0,,700.0,,20.0,,1640
,1640-09-16,16.0,,,,,,5967,,POINT (117.0000000000000000 23.0000000000000000),,,,9.0,CHINA:  GUANGDONG PROVINCE,16.0,,,,,,1640
,,,,,,,,943,10.0,POINT (15.5000000000000000 45.8999999999999986),,,,,BALKANS NW:  SLOVENIA,,,,,,,1640
,1641-01-04,4.0,,,,,,948,10.0,POINT (121.7000000000000028 18.1999999999999993),,,,1.0,PHILIPPINES:  LUZON:  APARRI,4.0,,,,,,1641
,1641-01-10,10.0,,,,,,949,,POINT (-78.5000000000000000 -1.5000000000000000),,,,1.0,ECUADOR,10.0,,,,,,1641
,1641-02-05,5.0,30000.0,,,,,950,9.0,POINT (46.1000000000000014 38.0000000000000000),,,,2.0,"IRAN:  TABRIZ, KURDISTAN",5.0,,,,,,1641
,1641-06-11,11.0,,,12.0,,,952,9.0,POINT (-66.7000000000000028 10.9000000000000004),,45.0,,6.0,"VENEZUELA:  CARACAS,LA GUAIRA,CUA",11.0,,,,,,1641
,1641-11-26,26.0,,,,,,7954,7.0,POINT (116.5000000000000000 23.5000000000000000),,,,11.0,CHINA:  GUANGDONG PROVINCE,26.0,,,,,,1641
,,,,,,,,947,10.0,POINT (22.6999999999999993 42.2999999999999972),,,,,BULGARIA,,,,,,,1641
,1642-06-30,30.0,,,,,,7955,8.0,POINT (111.0999999999999943 35.1000000000000014),,,,6.0,CHINA:  SHANXI PROVINCE,30.0,,,,,,1642
,1642-09-04,4.0,,,,,,6019,,POINT (140.5999999999999943 35.2000000000000028),,,,9.0,"BOSO, JAPAN",4.0,,,,,,1642
,1643-07-25,25.0,,,,,,5968,,POINT (129.5000000000000000 35.5000000000000000),,,,7.0,SEA OF JAPAN,25.0,,,,,,1643
,1644-01-16,16.0,,,8.0,,,954,10.0,POINT (-72.5000000000000000 7.5000000000000000),,30.0,,1.0,"COLOMBIA:  PAMPLOMA,HERRAN; VENEZUELA: MERIDA",16.0,,,,,,1644
,1644-02-15,15.0,150.0,,,,,956,8.0,POINT (8.0000000000000000 43.0000000000000000),,,,2.0,"FRANCE:  CORSICA,BELVEDERE,ROQUEBILLIERE",15.0,,,,,,1644
,1644-03-16,16.0,,,10.0,,,957,8.0,POINT (-73.0000000000000000 7.5999999999999996),,,,3.0,VENEZUELA:  SAN CRISTOBAL; COLOMBIA:  PAMPLONA,16.0,,,,,,1644
,1644-10-18,18.0,,,,,28.0,5969,,POINT (140.0999999999999943 39.3999999999999986),,,,10.0,JAPAN:  NW. HONSHU ISLAND,18.0,,117.0,,28.0,,1644
,1645-02-19,19.0,,,,,,959,,POINT (-78.5999999999999943 -1.7000000000000000),,,,2.0,ECUADOR,19.0,,,,,,1645
,1645-11-30,30.0,600.0,,12.0,,,961,10.0,POINT (121.0000000000000000 14.4000000000000004),,,,11.0,PHILIPPINES:  LUZON:  S BATANGAS TO N CAGAYAN,30.0,,600.0,,,,1645
,1645-12-05,5.0,,,15.0,,,963,7.0,POINT (121.0000000000000000 14.4000000000000004),,,,12.0,PHILIPPINES:  LUZON: S BATANGAS TO N CAGAYAN,5.0,,,,,,1645
,1646-02-17,17.0,,,,,,964,,POINT (43.2000000000000028 38.2999999999999972),,,,2.0,TURKEY:  VAN,17.0,,,,,,1646
,1646-04-05,5.0,,,,,,5970,7.0,POINT (28.9800000000000004 41.0399999999999991),,,,4.0,TURKEY: ISTANBUL (CONSTANTINOPLE),5.0,,,,,,1646
,1646-04-05,5.0,,,,,,9979,7.0,POINT (10.3170000000000002 43.5499999999999972),,,,4.0,ITALY:  LIGURIAN COAST,5.0,,,,,,1646
,1646-05-31,31.0,,,1.0,,,965,10.0,POINT (15.8000000000000007 41.8999999999999986),,30.0,,5.0,ITALY:  GARGANO,31.0,,,,,,1646
,1646-06-09,9.0,,,,,,966,,POINT (141.6999999999999886 37.7000000000000028),,,,6.0,JAPAN:  SANRIKU:  SENDAI,9.0,,,,,,1646
,1647-05-07,7.0,,,,,,5971,,POINT (-75.0000000000000000 -15.5000000000000000),,,,5.0,PERU,7.0,,14.0,,,,1647
,1647-05-14,14.0,1000.0,,2.0,,,970,11.0,POINT (-70.5999999999999943 -33.3999999999999986),,30.0,,5.0,CHILE:  SANTIAGO,14.0,,1000.0,,,,1647
,1647-06-16,16.0,,,,,,972,,POINT (140.0000000000000000 36.0000000000000000),,,,6.0,JAPAN,16.0,,,,,,1647
,1648-03-31,31.0,2000.0,,,,,976,,POINT (43.2000000000000028 38.2999999999999972),,,,3.0,TURKEY:  VAN,31.0,,,,,,1648
,,,,,,,,975,10.0,POINT (14.9000000000000004 45.0000000000000000),,,,,BALKANS NW:  CROATIA,,,,,,,1648
,,,,,,,,973,,POINT (-86.7999999999999972 12.5000000000000000),,,,,NICARAGUA:  LEON,,,,,,,1648
,,,,,,,,974,8.0,POINT (121.0000000000000000 15.0000000000000000),,,,,PHILIPPINES:  LUZON:  S,,,,,,,1648
,,,,,,,,9982,8.0,POINT (15.5500000000000007 38.1829999999999998),,,,1.0,ITALY:  MESSINA,,,,,,,1649
,1649-07-29,29.0,200.0,,,,,978,,POINT (140.0000000000000000 35.5000000000000000),,,,7.0,JAPAN:  TOKYO,29.0,,200.0,,,,1649
,1649-12-09,9.0,,,,,,5972,,POINT (126.0000000000000000 35.5000000000000000),,,,12.0,YELLOW SEA,9.0,,,,,,1649
,1650-01-04,4.0,,,,,,979,,POINT (46.2000000000000028 38.0000000000000000),,,,1.0,IRAN:  TABRIZ,4.0,,,,,,1650
,1650-03-31,31.0,,,19.0,,,982,10.0,POINT (-72.0000000000000000 -13.5000000000000000),,,,3.0,"PERU:  CUZCO,COLLAO,LIMA; BOLIVIA:  SICASICA",31.0,,,,,,1650
,,,,,,,,9993,,POINT (25.3999999999999986 36.3999999999999986),,,,3.0,GREECE:  THERA ISLAND (SANTORINI),,,,,,,1650
,,,,,,,,9800,,,,,,,PERU-CHILE,,,,,,,1651
,1652-06-08,8.0,,10.0,,,,983,9.0,POINT (47.7000000000000028 42.1000000000000014),,,,6.0,RUSSIA:  CAUCASUS,8.0,,,,,,1652
,1652-07-13,13.0,3000.0,,,,,984,9.0,POINT (100.5000000000000000 25.3999999999999986),,,,7.0,CHINA:  YUNNAN PROVINCE:  MIDU,13.0,,3000.0,,,,1652
,1653-02-23,23.0,2500.0,,,,,986,10.0,POINT (28.1999999999999993 38.2000000000000028),,,,2.0,"TURKEY:  IZMIR,ALASEHIR,DENIZLI,AYDIN",23.0,,,,,,1653
,,,,,,,,6025,,POINT (121.5999999999999943 13.0999999999999996),,,,7.0,PHILIPPINES:  MINDORO ISLAND,,,,,,,1653
,1654-07-21,21.0,10400.0,,,,,990,11.0,POINT (105.5000000000000000 34.2999999999999972),,,,7.0,CHINA:  GANSU PROVINCE:  TIANSHUI,21.0,,10400.0,,,,1654
,1654-07-23,23.0,600.0,,,,,991,10.0,POINT (13.5999999999999996 41.3999999999999986),,,,7.0,"ITALY:  ALVITO,BELLOMONTE,PONTECORVO,SORA",23.0,,,,,,1654
,1654-10-20,20.0,,,,,,993,9.0,POINT (3.6000000000000001 40.1000000000000014),,,,10.0,SPAIN:  MENORCA (MINORCA),20.0,,,,,,1654
,,,11000.0,,,,,989,,POINT (-76.5999999999999943 -12.0999999999999996),,,,,PERU:  LIMA; CHILE,,,,,,,1654
,,,,,,,,994,10.0,POINT (25.0000000000000000 35.0000000000000000),,,,1.0,GREECE:  CRETE,,,,,,,1655
,1655-11-13,13.0,,30.0,19.0,,,998,10.0,POINT (-77.5999999999999943 -12.3000000000000007),,45.0,,11.0,"PERU:  LIMA, CALLAO",13.0,,,,,,1655
,,,,,,,,1000,9.0,POINT (35.8500000000000014 34.3999999999999986),,,,,LEBANON:  TARABULUS (TRIPPOLES),,,,,,,1656
